'FP1-F7','F7-T7','T7-P7','P7-O1','FP1-F3','F3-C3','C3-P3','P3-O1','FP2-F4','F4-C4','C4-P4','P4-O2','FP2-F8','F8-T8','T8-P8','P8-O2','FZ-CZ','CZ-PZ','P7-T7','T7-FT9','FT9-FT10','FT10-T8','T8-P8'
-8.987,-45.324,1.172,24.225,-13.675,-32.039,4.298,12.894,-17.973,-30.085,27.741,-92.991,-53.138,-33.993,39.072,-65.641,0,-78.535,-0.391,19.536,-4.689,-51.966,39.072
26.96,-41.807,-1.954,24.615,21.099,-31.648,5.079,13.675,2.344,-32.821,24.615,-80.098,-26.178,-42.198,41.807,-58.608,-3.126,-76.19,2.735,27.741,-11.331,-51.575,41.807
14.066,-44.933,-5.47,17.582,7.424,-35.165,7.033,1.954,28.523,-32.821,24.615,-82.833,4.298,-45.714,35.946,-57.045,-9.768,-73.065,6.252,40.244,-21.099,-45.714,35.946
-17.192,-38.681,-3.907,11.331,-18.755,-30.085,2.735,-1.172,9.768,-31.258,27.35,-103.932,-30.476,-23.834,37.509,-80.098,-17.582,-74.628,4.689,26.569,-14.847,-31.258,37.509
-3.907,-33.211,-3.907,11.722,-0.391,-30.085,-2.344,4.689,13.675,-27.741,23.834,-105.885,-34.383,-15.238,42.979,-88.303,-21.49,-78.144,4.689,16.41,-11.722,-23.834,42.979
-1.563,-33.993,0.781,15.629,6.252,-37.118,5.079,6.252,10.94,-21.88,21.49,-95.336,-32.43,-20.708,49.231,-79.707,-21.099,-74.628,0,11.722,-5.47,-20.317,49.231
14.847,-29.304,4.689,12.894,22.271,-39.853,12.894,8.596,16.41,-10.159,22.662,-92.21,-33.602,-6.252,63.687,-87.131,-17.582,-71.111,-3.907,0.391,2.735,-18.364,63.687
42.589,-27.35,4.298,27.35,47.277,-57.045,10.94,46.496,-0.781,-6.642,9.377,-74.237,-63.687,37.118,62.515,-109.402,-20.708,-81.661,-3.516,-35.556,37.509,5.861,62.515
7.424,-27.35,5.47,16.801,12.894,-65.641,14.457,41.026,23.053,-2.344,10.159,-71.893,-35.165,46.886,65.25,-117.607,-21.49,-74.628,-4.689,-42.979,51.184,7.424,65.25
-33.602,-26.96,6.252,-2.735,-27.35,-62.515,22.662,10.159,34.774,3.126,26.178,-96.899,-19.927,54.31,62.515,-128.938,-22.662,-63.687,-5.47,-26.569,40.635,7.814,62.515
-12.112,-25.397,-1.954,-4.298,-3.907,-54.31,10.549,3.126,16.41,-5.079,33.211,-82.442,-37.9,39.072,63.687,-101.978,-36.728,-64.469,2.735,-5.079,6.252,2.344,63.687
10.94,-27.35,0.391,-9.377,19.927,-47.277,4.298,-3.126,48.059,-7.814,37.118,-67.204,-0.391,14.066,81.661,-85.177,-39.072,-63.297,0.391,0.391,5.079,-16.41,81.661
17.582,-21.88,-2.344,-13.675,26.569,-44.151,4.298,-8.596,59.78,-12.894,38.681,-60.952,8.596,8.987,84.786,-78.144,-43.37,-60.952,3.126,14.066,-10.549,-19.145,84.786
51.575,-21.099,-5.079,-9.768,57.827,-44.933,-1.172,2.344,53.138,-21.099,32.43,-53.138,-1.954,9.768,79.707,-75.8,-50.403,-64.078,5.861,8.987,-4.689,-18.755,79.707
10.549,-24.225,-7.814,-9.377,12.503,-49.621,-2.344,7.814,64.86,-22.662,27.741,-43.761,6.252,1.954,89.475,-71.893,-51.966,-67.595,8.596,4.298,0.781,-33.602,89.475
-46.105,-29.304,-7.033,-13.284,-46.105,-52.747,-0.391,1.954,55.092,-23.443,25.397,-40.244,-7.814,24.615,66.422,-66.422,-56.654,-67.595,7.814,6.252,-10.94,0,66.422
-53.919,-28.913,-14.847,-4.689,-52.357,-54.701,-5.079,7.814,21.49,-24.225,21.49,-48.059,-47.277,20.708,66.813,-69.158,-60.562,-72.674,15.629,9.377,-16.41,-8.987,66.813
-15.238,-28.523,-16.801,1.954,-10.549,-56.654,-9.377,17.192,23.053,-15.238,15.629,-46.105,-53.138,23.053,78.926,-71.502,-56.654,-78.535,17.582,0.781,-17.582,-12.503,78.926
4.298,-26.96,-14.847,3.516,13.284,-55.873,-7.033,14.847,28.913,-4.298,15.238,-34.383,-39.072,25.006,77.753,-57.827,-49.621,-72.283,15.629,1.172,-21.099,-4.298,77.753
34.383,-28.913,-19.536,6.252,47.277,-54.31,-6.642,5.861,38.681,-2.344,17.192,-32.821,-16.02,11.331,70.72,-44.933,-49.621,-66.422,20.317,12.112,-22.662,-12.503,70.72
34.774,-34.383,-19.927,11.331,45.714,-55.873,-14.066,16.801,32.43,-2.344,16.02,-31.648,-33.993,19.927,78.926,-50.012,-54.701,-67.204,20.708,3.516,-33.993,-6.642,78.926
15.238,-34.774,-16.02,27.741,25.788,-55.873,-15.238,37.509,21.88,-4.298,12.503,-16.801,-51.575,33.211,80.879,-48.84,-53.919,-61.343,16.801,-7.814,-30.867,5.47,80.879
-5.47,-44.542,-14.847,41.416,1.954,-63.297,-5.079,41.807,3.907,-5.079,7.814,-0.391,-64.469,36.728,71.111,-36.728,-55.482,-52.747,15.629,-1.954,-26.96,12.503,71.111
-8.205,-53.919,-11.722,66.032,-4.689,-79.316,2.735,71.893,-16.41,-3.126,-6.642,32.039,-75.8,41.807,66.813,-27.741,-51.575,-53.138,12.503,-13.284,-5.47,19.536,66.813
-30.867,-45.324,-14.066,61.734,-27.741,-73.065,-3.126,75.8,-20.708,-0.391,-12.894,31.258,-86.349,56.264,66.422,-39.072,-43.37,-55.873,14.847,-28.132,1.563,20.708,66.422
-25.006,-39.463,-12.112,41.416,-27.35,-67.595,8.205,50.794,-6.252,5.861,1.563,9.377,-71.502,74.628,63.687,-56.654,-36.728,-46.496,12.894,-31.648,9.377,21.88,63.687
-29.695,-38.681,-23.443,36.337,-36.337,-52.357,0,32.821,17.192,1.954,17.192,5.47,-40.244,48.84,74.628,-41.416,-39.853,-36.337,24.225,-5.079,-33.602,1.954,74.628
-21.099,-35.556,-30.867,28.913,-30.085,-42.979,-8.596,23.053,26.96,-3.126,28.132,-0.781,-34.383,42.979,85.177,-43.37,-44.542,-31.648,31.648,1.954,-57.827,-3.126,85.177
-3.126,-39.463,-30.085,26.96,-15.238,-41.807,-9.768,21.49,11.331,-8.987,32.821,3.907,-47.668,45.324,82.051,-40.635,-51.966,-23.834,30.867,12.503,-67.595,2.344,82.051
8.987,-45.324,-32.039,28.523,-8.987,-46.496,-12.112,27.741,-14.457,-16.02,32.039,8.596,-66.032,39.072,76.972,-40.244,-59.389,-17.582,32.821,18.755,-80.488,8.596,76.972
23.834,-38.291,-35.946,29.695,4.689,-47.277,-14.847,36.728,-36.728,-18.755,27.741,3.907,-82.833,37.509,70.72,-50.012,-60.562,-17.192,36.728,5.47,-66.813,4.689,70.72
1.954,-35.946,-33.993,21.88,-17.973,-44.933,-15.238,33.211,-34.383,-17.973,26.96,1.172,-76.19,35.556,70.72,-54.31,-57.436,-14.066,34.774,7.033,-66.813,1.954,70.72
-22.662,-46.496,-27.741,18.755,-46.496,-44.542,-12.503,24.615,-12.112,-11.331,29.304,0,-41.416,19.145,87.521,-60.562,-55.482,-8.205,28.523,16.41,-56.264,-17.973,87.521
4.298,-40.635,-32.43,16.02,-19.927,-42.979,-16.801,26.96,-1.172,-16.801,24.615,-22.662,-32.43,-5.861,106.276,-84.396,-55.873,-9.768,33.211,12.503,-43.37,-55.873,106.276
-38.291,-44.542,-38.681,7.424,-61.734,-47.277,-23.834,18.755,-7.814,-24.225,16.41,-54.701,-48.449,17.192,81.661,-122.295,-62.125,-14.066,39.463,13.675,-42.589,-28.913,81.661
-0.391,-54.701,-20.708,-14.457,-22.271,-46.886,-19.145,-1.954,-23.834,-26.178,14.066,-67.595,-54.701,14.457,59.78,-124.64,-65.641,-8.596,21.49,36.337,-41.807,-28.523,59.78
23.834,-33.211,-40.244,-19.536,7.033,-42.979,-25.788,-6.642,-36.728,-32.43,8.205,-64.469,-58.608,6.642,43.761,-117.998,-70.33,-6.252,41.026,11.722,-51.966,-11.331,43.761
33.993,-28.132,-46.105,-24.225,25.006,-44.542,-42.589,-1.954,-30.476,-33.211,-6.252,-76.19,-65.641,41.416,8.987,-133.236,-75.018,-17.582,46.886,-4.689,-47.668,17.192,8.987
17.973,-27.35,-27.35,-28.913,12.894,-48.84,-39.072,7.424,-20.708,-23.053,-12.112,-71.502,-64.86,51.966,38.681,-155.507,-67.985,-21.099,28.132,-26.569,-35.165,21.099,38.681
-1.954,-34.774,-33.211,-11.722,-11.331,-60.562,-33.602,22.662,-14.847,-15.629,-33.602,-51.966,-55.092,41.026,32.039,-136.752,-58.217,-23.834,33.993,-34.774,-25.788,12.894,32.039
12.894,-33.211,-26.178,-16.41,3.907,-62.906,-24.225,19.145,-17.192,-9.768,-42.589,-67.985,-66.813,51.966,27.741,-153.944,-51.575,-32.039,26.96,-41.416,-14.847,13.284,27.741
-33.602,-27.35,-7.424,-42.589,-38.291,-53.529,-16.41,-3.516,5.47,-7.424,-32.821,-99.634,-54.701,62.515,32.821,-177.778,-44.542,-32.43,8.205,-43.37,-10.549,14.847,32.821
-9.377,-23.443,-9.768,-52.747,-11.331,-37.509,-25.397,-22.271,-3.126,-16.41,-28.523,-100.024,-62.515,40.244,16.02,-144.176,-50.012,-32.43,10.549,-26.178,-42.979,7.814,16.02
21.49,-14.847,-13.675,-52.357,21.88,-25.788,-25.397,-30.085,5.861,-17.973,-17.582,-109.402,-55.482,38.681,15.629,-140.269,-51.575,-29.695,14.457,-19.536,-64.469,12.503,15.629
-10.549,-10.94,-2.735,-59.389,-6.642,-17.192,-27.35,-32.43,-3.126,-17.192,-9.377,-109.792,-57.827,27.741,19.536,-130.891,-54.31,-25.397,3.516,-23.443,-60.952,5.079,19.536
-10.159,-13.284,6.252,-53.919,-8.205,-15.629,-25.006,-22.271,-16.02,-9.768,-8.205,-94.945,-60.171,18.755,25.397,-115.263,-54.31,-19.145,-5.47,-22.271,-59.78,0.391,25.397
23.443,-4.689,3.516,-50.794,19.145,-15.238,-16.801,-14.847,-1.563,-2.735,-8.987,-97.68,-42.979,29.695,17.192,-117.216,-52.747,-12.112,-2.735,-25.788,-60.171,2.735,17.192
18.364,-2.735,10.159,-51.966,22.662,-19.927,-12.503,-16.02,10.159,-1.954,-6.642,-113.309,-34.383,32.43,17.582,-128.547,-60.952,-10.94,-9.377,-26.569,-46.886,-3.126,17.582
19.145,-3.516,6.252,-48.449,26.569,-21.88,-10.549,-19.927,39.072,0,-10.94,-103.15,-8.987,43.37,3.516,-115.263,-64.469,-9.377,-5.47,-23.443,-54.31,16.41,3.516
47.277,-1.954,10.159,-47.277,57.436,-21.49,-8.205,-19.536,20.317,-3.516,-14.457,-85.177,-19.927,30.085,-4.298,-90.647,-67.204,-10.549,-9.377,-20.317,-41.026,5.47,-4.298
8.205,-2.735,3.516,-40.244,24.615,-23.053,-10.159,-21.49,-30.476,-5.47,-11.722,-100.415,-72.283,32.039,-6.642,-102.369,-72.674,-16.02,-2.735,-23.053,-32.43,8.596,-6.642
-7.814,14.457,19.145,-47.277,9.768,-5.47,-8.205,-16.41,-18.755,2.344,-4.298,-101.587,-54.31,31.648,-0.781,-100.024,-65.25,-10.549,-18.364,-40.244,-20.708,1.954,-0.781
-17.192,10.94,22.271,-39.072,-2.735,-1.172,-4.689,-13.284,-2.735,4.298,0,-79.316,-24.225,14.847,1.563,-70.33,-63.297,-7.033,-21.49,-23.834,-28.132,-10.549,1.563
9.377,-1.563,17.192,-21.49,21.88,-3.516,-5.079,-9.768,16.02,8.205,-3.516,-70.33,-7.033,38.681,-19.927,-61.734,-59.389,-12.112,-16.41,-8.596,-39.463,20.708,-19.927
12.894,0.391,28.913,-14.847,27.741,-5.47,-7.033,11.722,35.946,15.238,-16.02,-69.158,-8.205,62.125,-16.02,-71.111,-51.966,-20.708,-28.132,-26.96,-21.49,27.35,-16.02
18.364,-10.94,23.834,5.47,32.821,-28.913,-10.549,44.151,11.331,12.503,-35.556,-57.827,-48.449,79.316,-9.377,-91.429,-56.654,-34.774,-23.053,-59.389,21.88,32.43,-9.377
14.066,-24.615,15.629,7.033,28.523,-39.463,-7.033,30.867,-23.834,16.02,-41.026,-59.389,-73.065,80.879,-23.834,-93.382,-45.324,-37.509,-14.847,-41.026,21.88,42.979,-23.834
-19.145,-0.391,18.364,-16.801,0.781,-29.304,-1.172,10.94,-39.072,22.662,-27.35,-87.521,-76.581,58.608,-11.722,-101.587,-28.523,-35.946,-17.582,-57.827,26.96,25.397,-11.722
-32.43,1.954,6.252,-16.02,-5.861,-20.317,-17.973,4.298,-26.569,4.298,-24.615,-74.628,-67.985,46.496,-20.317,-80.879,-35.946,-42.198,-5.47,-41.807,-1.172,31.648,-20.317
-13.675,-1.172,-6.252,-19.536,8.596,-11.331,-25.397,-13.675,34.383,-9.377,-23.443,-77.753,-3.126,23.443,-30.476,-66.032,-33.602,-44.933,7.033,-15.629,-25.006,22.662,-30.476
-11.722,0.781,-6.252,-17.582,17.973,-8.205,-28.913,-15.629,75.018,-17.192,-24.225,-86.349,23.834,26.178,-37.509,-66.032,-35.556,-45.714,7.033,-14.457,-26.569,24.615,-37.509
24.225,-3.907,-10.549,-10.549,54.31,-10.94,-34.383,-9.377,73.846,-25.397,-29.695,-79.707,23.443,20.708,-34.383,-72.674,-42.589,-50.403,11.331,-11.722,-14.457,19.536,-34.383
3.516,-19.145,-21.49,-13.675,23.053,-18.755,-37.509,-17.192,66.032,-26.178,-35.946,-84.786,32.43,1.563,-39.853,-76.972,-40.635,-53.529,22.271,-3.907,-2.344,-0.391,-39.853
-42.979,-22.662,-24.615,-16.801,-29.695,-17.192,-37.118,-22.662,25.006,-16.41,-30.867,-101.197,0.391,10.549,-37.118,-98.462,-30.476,-50.794,25.397,-2.344,-8.205,12.112,-37.118
-37.118,-16.41,-32.821,-20.317,-27.741,-12.112,-40.635,-26.569,-33.211,-15.629,-30.867,-114.872,-59.78,13.675,-39.853,-110.965,-25.397,-55.092,33.602,-7.033,-10.549,14.066,-39.853
-6.642,-19.145,-38.681,-19.145,-2.344,-9.377,-42.198,-30.085,-36.728,-16.02,-36.728,-101.587,-53.529,7.033,-53.919,-91.429,-19.536,-57.436,39.463,0.391,-14.066,13.675,-53.919
11.722,-16.801,-33.602,-22.271,15.238,-3.516,-35.946,-36.728,-17.582,-8.205,-35.165,-98.462,-26.569,5.861,-54.701,-84.786,-14.066,-53.919,34.383,4.689,-16.02,18.364,-54.701
34.774,-6.642,-30.867,-25.788,46.496,1.954,-35.946,-41.416,-23.443,-7.814,-30.476,-116.825,-35.165,17.582,-62.906,-100.415,-16.41,-55.873,31.648,-2.344,2.344,16.41,-62.906
34.774,-11.722,-29.695,-18.364,48.059,-1.172,-39.463,-32.43,-16.02,-15.238,-32.821,-115.653,-28.132,10.159,-63.687,-99.634,-22.662,-61.343,30.476,-5.47,17.582,6.642,-63.687
-31.648,-28.132,-36.728,-8.205,-22.271,-10.94,-35.165,-35.946,-25.397,-11.722,-36.337,-107.839,-25.006,-5.47,-67.204,-84.786,-24.615,-63.297,37.509,5.079,21.88,-3.126,-67.204
-39.072,-34.774,-36.337,-0.391,-26.178,-18.364,-29.304,-36.337,-14.457,-12.894,-37.509,-106.667,-22.662,-1.172,-70.33,-78.144,-14.847,-65.641,37.118,1.563,39.463,-3.907,-70.33
-3.126,-42.198,-41.416,20.708,11.331,-36.728,-35.946,-5.861,-1.172,-14.847,-60.562,-91.819,-34.774,21.099,-75.8,-80.488,-16.41,-87.131,42.198,-26.569,72.674,6.252,-75.8
-16.801,-41.026,-42.979,17.582,3.907,-43.37,-31.648,-12.503,-4.689,-9.768,-65.641,-95.726,-43.37,29.304,-83.614,-78.926,-11.331,-88.694,43.761,-30.476,88.303,7.424,-83.614
-7.424,-31.258,-30.867,-1.563,19.145,-31.258,-18.755,-40.635,35.556,0.391,-47.668,-120.733,2.735,24.225,-84.786,-75.8,0.391,-76.581,31.648,-16.02,80.879,1.172,-84.786
-27.35,-31.648,-32.821,2.344,-0.391,-25.006,-23.443,-39.463,11.331,2.735,-37.118,-111.746,-7.814,1.954,-85.177,-44.151,-14.847,-73.455,33.602,2.344,45.714,-2.735,-85.177
-48.84,-33.993,-34.383,1.563,-25.006,-20.708,-25.788,-43.37,-29.304,2.735,-30.085,-99.243,-43.37,-20.317,-73.455,-18.755,-24.225,-67.204,35.165,17.973,21.88,-14.066,-73.455
-34.383,-32.43,-31.648,-2.344,-9.377,-22.271,-21.099,-47.668,-1.954,2.735,-21.099,-92.21,-18.364,-26.96,-67.204,-0.391,-24.225,-58.217,32.43,29.695,-0.781,-16.41,-67.204
0.391,-31.648,-28.523,11.722,21.099,-24.225,-16.801,-27.741,-3.907,8.596,-17.973,-75.018,-25.006,-18.755,-59.389,14.066,-23.443,-52.747,29.304,24.225,-7.033,-10.159,-59.389
22.271,-26.569,-17.192,18.755,46.496,-24.615,-8.596,-15.629,27.35,18.755,-12.503,-53.529,0.781,-2.735,-50.012,31.648,-16.02,-46.105,17.973,12.894,3.126,-1.954,-50.012
17.973,-22.662,-12.503,16.41,43.761,-21.88,-0.391,-21.49,49.231,25.788,-0.391,-41.416,33.211,4.298,-61.734,57.045,-4.298,-36.728,13.284,16.02,3.126,3.516,-61.734
20.708,-15.629,0,25.006,48.059,-16.801,7.033,-7.033,53.919,33.211,13.284,-37.9,47.277,-12.112,-35.946,64.86,-3.126,-27.741,0.781,6.252,9.377,-13.675,-35.946
2.344,-13.675,3.126,29.304,19.536,-7.424,7.814,1.563,37.509,39.463,18.364,-30.476,29.304,-10.94,-24.225,71.893,-2.735,-23.443,-2.344,0,10.549,-16.41,-24.225
35.946,-10.159,-1.563,25.397,50.012,0.391,8.987,-8.987,12.112,40.244,23.053,-17.192,15.629,-26.569,-18.364,89.084,-2.344,-19.536,2.344,6.252,13.284,-28.913,-18.364
27.35,-3.516,1.172,9.768,40.244,8.596,10.94,-24.615,-8.596,42.198,30.085,-11.722,1.954,-41.026,-12.894,105.104,-7.424,-16.801,-0.391,13.675,1.172,-36.728,-12.894
3.126,1.563,6.252,12.503,14.847,15.238,2.735,-8.987,7.814,46.105,28.523,-5.861,8.987,-20.708,-8.205,99.634,-12.112,-24.615,-5.47,-1.954,9.377,-30.085,-8.205
19.927,5.861,7.424,14.066,30.867,14.457,-0.391,4.298,-18.755,51.575,25.788,3.126,-14.066,-7.033,-10.94,94.945,-5.861,-31.258,-6.642,-17.973,25.397,-23.834,-10.94
7.033,3.516,4.689,13.675,16.02,8.205,8.205,-2.344,-25.006,49.621,23.443,11.722,-16.02,-8.205,-14.457,100.024,3.516,-31.258,-3.907,-16.801,34.383,-25.397,-14.457
-12.503,0.781,16.02,32.821,-2.735,-9.377,17.582,32.039,-4.298,49.231,10.94,39.072,5.079,-2.344,-7.814,101.587,12.112,-35.946,-15.238,-37.9,58.999,-18.755,-7.814
28.913,10.159,14.457,25.397,32.821,-0.391,19.145,28.523,-33.211,51.184,10.94,27.741,-33.211,15.238,-3.907,78.926,24.615,-42.979,-13.675,-53.919,80.098,-17.973,-3.907
-11.331,19.536,11.722,0.391,-0.781,7.033,19.536,-5.47,-46.496,48.059,19.536,2.735,-55.092,17.192,-3.516,66.813,25.006,-43.761,-10.94,-52.357,71.111,-20.708,-3.516
-14.457,20.708,5.47,3.516,7.814,9.768,6.642,-8.596,-38.681,32.821,27.741,4.298,-52.357,-3.907,-8.205,92.601,6.642,-48.059,-4.689,-29.304,33.602,-34.774,-8.205
9.377,15.629,-0.391,0,38.291,10.549,-5.079,-18.755,39.072,21.88,31.648,-0.781,18.755,-12.112,-7.033,93.773,-1.954,-55.873,1.172,-22.662,25.788,-42.589,-7.033
16.41,9.377,-9.377,5.861,50.403,6.642,-12.503,-20.708,74.628,14.457,33.211,9.377,56.264,-22.662,0,100.024,-1.954,-57.827,10.159,-14.066,13.675,-42.979,0
34.383,3.126,-14.066,12.112,76.19,-5.079,-16.02,-17.582,82.833,5.47,28.913,15.629,66.813,-28.132,-5.47,100.415,-6.252,-59.389,14.847,-15.238,24.225,-46.105,-5.47
83.223,8.987,-21.88,13.284,119.56,-6.642,-15.238,-12.503,106.667,3.907,28.523,15.238,88.303,-22.662,5.47,83.223,1.172,-59.78,22.662,-15.629,8.987,-40.244,5.47
77.363,9.377,-32.43,7.424,107.448,-3.126,-16.02,-24.225,57.436,0,31.258,16.41,51.966,-31.258,3.907,82.833,5.861,-58.999,33.211,-12.503,14.066,-47.277,3.907
45.324,2.735,-39.853,5.079,71.502,-5.861,-18.755,-31.258,32.43,-6.252,35.165,25.788,27.741,-39.072,0,99.634,-1.172,-58.999,40.635,-4.298,-0.781,-51.966,0
37.9,-8.205,-50.012,9.768,53.529,-10.159,-25.006,-27.741,28.523,-23.053,34.383,16.801,17.192,-44.151,2.344,83.223,-9.377,-66.032,50.794,0.391,-1.563,-57.827,2.344
8.205,-21.88,-58.608,11.722,9.768,-12.503,-28.132,-28.132,47.668,-28.132,38.291,8.205,30.085,-38.291,5.47,68.767,-10.549,-66.032,59.389,0.391,4.298,-60.952,5.47
-0.391,-29.304,-57.045,7.033,-7.033,-7.814,-21.49,-41.026,56.264,-26.569,46.105,14.457,50.794,-50.403,8.987,81.27,-2.344,-55.482,57.827,11.722,-0.391,-67.595,8.987
43.37,-17.192,-59.389,9.768,28.913,5.47,-16.801,-41.026,44.933,-21.49,53.919,30.476,49.621,-55.873,17.582,96.899,6.252,-40.635,60.171,19.536,-26.569,-62.125,17.582
92.601,-4.689,-62.125,19.927,71.893,12.894,-16.02,-21.49,48.84,-19.145,53.138,44.151,46.886,-34.774,27.35,87.912,9.768,-35.165,62.906,-1.172,-16.801,-53.138,27.35
77.363,-3.516,-60.952,27.741,50.794,6.252,-12.894,-3.907,53.138,-17.973,47.277,58.608,50.794,-21.88,28.913,83.614,8.987,-32.43,61.734,-17.192,0.391,-51.184,28.913
65.25,-22.662,-60.171,51.184,35.946,-10.94,-8.987,17.973,-4.689,-25.788,33.602,89.866,2.735,-27.741,20.317,98.071,-3.126,-29.695,60.952,-18.364,23.053,-52.357,20.317
66.032,-36.337,-56.654,52.357,36.337,-25.006,-5.47,19.927,-10.159,-31.648,26.178,85.568,-3.516,-19.536,15.238,78.144,-17.582,-33.602,57.436,-18.364,43.37,-53.138,15.238
3.516,-34.774,-52.357,29.695,-27.741,-28.913,-2.735,6.252,-12.894,-31.258,35.946,59.78,-13.284,-19.536,26.178,59.389,-21.099,-35.556,53.138,-30.476,44.151,-60.952,26.178
23.834,-28.523,-60.171,16.02,-7.814,-12.894,-15.629,-10.549,-5.47,-35.556,46.886,55.873,-2.735,-42.589,31.258,76.581,-21.49,-28.132,60.952,-12.894,-1.563,-69.939,31.258
48.059,-12.503,-63.687,8.987,18.755,-5.079,-17.582,-12.894,21.49,-30.867,54.31,43.761,16.801,-41.026,41.026,72.674,-21.099,-27.35,64.469,-7.814,-33.602,-69.548,41.026
69.158,-1.172,-70.72,5.47,39.853,-4.689,-22.662,-7.814,48.84,-28.523,52.747,42.198,40.635,-42.198,42.589,75.409,-21.49,-28.132,71.502,-12.894,-45.324,-68.767,42.589
71.111,-8.987,-67.985,8.205,41.416,-6.642,-31.648,0.781,31.648,-35.556,39.853,57.436,25.397,-55.092,33.993,88.303,-28.132,-30.867,68.767,5.861,-55.092,-69.939,33.993
64.469,-19.536,-47.668,9.768,44.933,-10.94,-31.258,5.079,17.192,-39.463,28.132,49.621,10.549,-51.966,25.788,71.893,-39.853,-32.43,48.449,13.675,-21.88,-70.33,25.788
68.376,-18.364,-44.151,6.642,53.138,-17.973,-30.476,8.596,32.43,-44.151,23.443,38.681,12.894,-42.589,26.569,53.919,-49.231,-27.741,44.933,5.47,-9.768,-62.125,26.569
47.277,-21.49,-42.979,1.172,34.774,-21.49,-31.258,2.735,41.416,-49.621,15.629,46.105,20.317,-55.092,24.615,63.687,-57.827,-22.662,43.761,8.205,-6.252,-62.125,24.615
70.33,-19.536,-46.105,1.954,61.734,-26.96,-30.476,3.516,62.515,-51.966,8.205,51.575,44.151,-59.389,18.364,67.204,-62.906,-18.755,46.886,6.252,2.735,-58.217,18.364
53.919,-10.94,-54.701,-2.735,45.324,-31.648,-33.602,5.079,87.521,-49.231,4.298,24.225,53.529,-44.933,16.41,41.416,-66.032,-24.225,55.482,-6.252,1.172,-53.138,16.41
51.575,-3.516,-54.31,-15.629,45.714,-26.96,-39.463,-0.781,55.873,-51.184,-0.391,4.689,19.536,-48.84,11.722,25.788,-68.767,-29.695,55.092,-8.205,5.47,-57.045,11.722
32.821,-9.768,-57.436,-17.192,26.96,-29.304,-42.198,-7.033,50.012,-51.966,-10.159,11.331,24.615,-62.906,1.954,33.602,-75.409,-32.43,58.217,2.344,2.735,-63.297,1.954
21.099,-12.503,-48.059,-17.973,19.145,-32.039,-39.072,-5.47,61.343,-48.84,-17.582,11.722,37.118,-54.701,-1.954,27.35,-77.753,-34.383,48.84,-4.298,19.145,-56.264,-1.954
7.814,-15.238,-42.198,-25.788,2.344,-38.291,-43.37,3.126,42.979,-47.277,-30.867,5.861,11.331,-34.383,-2.344,-3.126,-82.442,-39.463,42.979,-27.35,43.761,-44.151,-2.344
-21.099,-16.41,-46.496,-18.755,-27.35,-57.827,-44.933,26.178,39.463,-45.714,-54.31,16.02,4.689,-14.457,-7.033,-26.569,-88.694,-43.37,47.277,-55.092,70.72,-30.476,-7.033
-17.192,-12.894,-33.211,-31.258,-17.973,-60.562,-32.43,15.629,51.575,-37.9,-51.966,-3.126,22.662,1.172,-16.801,-47.668,-82.051,-37.509,33.993,-60.171,87.131,-17.192,-16.801
-11.722,-3.516,-29.304,-61.734,-12.894,-48.84,-32.43,-12.503,32.039,-33.602,-45.324,-42.198,11.722,-5.079,-16.801,-78.926,-75.018,-32.43,30.085,-53.138,84.396,-27.741,-16.801
8.205,3.126,-34.383,-73.455,13.675,-36.337,-48.84,-25.006,27.35,-42.589,-42.979,-45.324,11.331,-20.708,-22.662,-71.502,-82.442,-33.211,35.165,-35.556,52.747,-32.039,-22.662
10.159,7.033,-28.523,-84.396,21.49,-27.741,-50.403,-37.118,39.072,-42.198,-42.589,-58.608,28.913,-25.788,-28.913,-78.535,-81.661,-28.913,29.304,-19.536,34.383,-31.258,-28.913
13.284,10.549,-23.834,-87.131,27.741,-19.927,-51.575,-41.807,24.225,-41.416,-44.542,-77.363,15.238,-28.913,-24.615,-100.415,-78.926,-27.741,24.615,-26.96,43.761,-33.602,-24.615
1.954,19.927,-25.788,-84.005,15.238,-13.675,-52.747,-35.165,34.383,-40.635,-50.012,-74.628,23.053,-22.271,-17.973,-113.309,-79.707,-27.35,26.569,-37.9,39.463,-23.053,-17.973
-0.391,17.582,-23.834,-79.707,13.284,-12.894,-49.621,-36.728,37.9,-34.774,-55.092,-78.144,30.476,-13.284,-28.523,-117.998,-78.535,-25.397,24.615,-38.681,46.496,-13.675,-28.523
-3.907,16.02,-21.099,-78.144,13.284,-7.814,-46.886,-44.542,26.178,-30.867,-51.966,-104.322,10.549,6.252,-36.337,-142.613,-75.409,-23.443,21.88,-45.324,54.701,3.516,-36.337
5.47,17.582,-24.615,-77.363,19.145,-1.954,-50.794,-43.761,6.642,-26.569,-52.357,-116.825,-14.457,15.238,-30.085,-160.586,-71.502,-23.834,25.397,-37.118,45.324,0.391,-30.085
7.033,7.814,-21.88,-71.111,18.755,-5.079,-48.84,-41.416,-30.085,-19.536,-53.919,-102.759,-42.198,19.536,-35.946,-149.255,-64.078,-19.927,22.662,-24.615,41.807,1.563,-35.946
-7.424,-2.344,-5.079,-67.985,6.642,-5.861,-39.463,-43.761,-25.006,-19.536,-51.184,-101.978,-25.788,7.033,-26.569,-153.944,-61.343,-14.847,5.861,-15.238,52.747,3.126,-26.569
