'FP1-F7','F7-T7','T7-P7','P7-O1','FP1-F3','F3-C3','C3-P3','P3-O1','FP2-F4','F4-C4','C4-P4','P4-O2','FP2-F8','F8-T8','T8-P8','P8-O2','FZ-CZ','CZ-PZ','P7-T7','T7-FT9','FT9-FT10','FT10-T8','T8-P8'
-47.668,-26.178,1.563,-16.801,-19.536,-8.205,-18.364,-42.198,17.582,17.582,-35.556,-50.012,-9.377,-6.642,-2.344,-30.085,7.424,-44.933,-0.781,7.424,7.424,-2.344,-2.344
-35.556,-24.225,-5.861,-15.629,-6.642,-6.642,-19.145,-48.84,8.987,18.755,-33.211,-35.165,-6.642,-9.377,-10.94,-11.722,8.596,-42.979,6.642,14.847,7.033,0.391,-10.94
-23.834,-25.788,-10.549,-15.629,3.516,-9.768,-18.755,-51.184,9.768,14.847,-33.993,-28.132,-1.954,-4.298,-25.006,-3.907,5.861,-42.198,11.331,17.582,9.377,9.768,-25.006
-14.066,-18.364,-14.457,-12.894,3.126,0.781,-19.145,-45.714,15.238,14.066,-31.258,-43.37,-8.596,5.861,-20.708,-20.317,3.516,-39.072,15.238,2.735,11.331,16.41,-20.708
-14.066,-9.377,-14.847,-30.085,-4.298,8.987,-15.238,-58.217,11.722,16.801,-24.225,-52.747,-14.847,1.563,-8.205,-25.397,4.689,-30.476,15.629,-1.563,-1.563,15.238,-8.205
-10.549,-22.271,-1.954,-20.708,-2.735,11.331,-13.675,-51.575,0.391,18.755,-21.099,-44.151,-16.801,-16.801,-1.172,-10.549,1.172,-22.271,2.735,11.722,-2.735,1.954,-1.172
-22.662,-30.476,3.907,-2.344,-10.94,3.516,-12.503,-32.039,7.033,21.49,-22.271,-33.211,-9.377,-17.973,4.298,-2.735,1.172,-20.708,-3.126,9.377,-3.516,5.47,4.298
-36.337,-32.43,0.391,11.722,-19.145,-11.722,-12.112,-12.894,14.847,21.099,-30.867,-18.755,-13.284,-0.391,7.033,-6.642,2.735,-23.053,0.391,-8.205,11.722,14.457,7.033
-40.635,-41.026,-9.377,34.774,-21.099,-42.979,-9.377,15.629,16.801,18.755,-51.966,3.516,-24.225,23.053,4.689,-15.629,-1.172,-32.43,10.159,-35.165,43.37,30.867,4.689
-35.165,-37.118,-21.099,35.165,-18.364,-48.059,-9.377,16.801,30.476,21.88,-56.264,5.079,-7.424,23.834,1.954,-15.629,1.172,-29.695,21.88,-35.556,36.728,35.165,1.954
-33.211,-35.556,-10.159,18.755,-20.708,-41.026,-1.563,3.126,29.304,33.602,-44.933,-21.88,-12.894,37.9,5.079,-33.993,6.252,-28.913,10.94,-35.946,45.324,37.118,5.079
-13.284,-38.291,-14.457,0,-4.298,-23.053,-14.066,-24.615,31.258,30.867,-34.383,-25.006,-4.689,12.894,6.642,-11.722,1.954,-27.35,15.238,-0.391,2.344,26.178,6.642
-22.662,-38.291,-16.801,0.391,-10.549,-18.755,-17.192,-30.085,34.774,26.96,-26.178,-30.867,-1.563,1.954,5.47,-0.391,1.563,-24.615,17.582,16.801,-17.192,21.49,5.47
-47.277,-32.821,-11.722,-1.172,-31.648,-17.973,-17.192,-26.569,32.039,23.053,-23.443,-41.026,-12.112,11.331,-7.424,0.391,1.563,-26.178,12.503,16.801,-20.317,25.788,-7.424
-37.9,-30.085,-24.225,3.126,-19.927,-23.053,-21.099,-24.615,28.913,18.364,-28.132,-16.41,-12.112,-1.954,-4.689,23.053,-0.391,-30.476,25.006,15.629,-26.569,20.708,-4.689
-15.238,-28.913,-27.35,13.675,6.252,-30.476,-18.364,-15.629,30.867,14.847,-29.304,5.079,0,-14.847,-5.079,43.761,-2.735,-28.913,28.132,11.722,-22.271,14.847,-5.079
7.814,-33.993,-10.549,0.391,31.648,-25.006,-19.145,-23.053,19.536,12.112,-24.615,-16.02,-15.629,-8.596,-5.861,22.662,-3.516,-27.741,11.331,11.331,-16.02,13.284,-5.861
22.662,-33.602,-2.735,4.298,46.886,-20.317,-18.364,-16.02,3.907,10.94,-21.88,-20.708,-35.946,-1.563,-3.126,14.066,-6.642,-24.615,3.516,6.252,-12.112,9.377,-3.126
37.118,-37.118,0.391,5.47,66.422,-25.397,-14.457,-18.755,24.225,1.172,-20.708,-2.344,-10.94,-11.722,-8.596,34.774,-9.768,-20.708,0.391,14.847,-16.02,7.033,-8.596
13.284,-27.741,6.252,-0.391,52.747,-29.695,-8.596,-21.099,39.463,-0.781,-18.364,-6.252,-1.172,-3.907,-19.145,39.463,-11.722,-16.801,-5.47,16.41,-18.364,10.549,-19.145
-17.192,-16.02,0.781,-6.252,22.662,-25.788,-8.205,-26.96,44.151,-1.954,-15.629,-22.662,-9.768,5.861,-20.317,28.523,-14.066,-19.145,0,8.205,-25.788,14.847,-20.317
-9.377,-14.847,-9.768,-3.516,24.225,-26.178,-8.205,-28.132,53.919,-2.735,-15.238,-17.582,-2.735,-1.172,-9.768,33.602,-17.973,-16.801,10.549,3.516,-37.118,12.112,-9.768
-14.457,-17.582,-11.331,3.516,17.192,-27.741,-6.642,-23.053,33.602,7.424,-14.847,-8.596,-10.159,-3.907,-6.642,39.463,-15.629,-9.377,12.112,7.424,-35.946,7.814,-6.642
-27.35,-24.615,-8.987,7.424,-5.079,-29.304,-1.954,-17.582,1.563,17.973,-16.02,-4.689,-34.383,7.814,-5.861,32.43,-8.596,-7.033,9.768,-0.391,-19.536,10.549,-5.861
-26.96,-35.946,-6.252,28.132,-14.066,-47.277,2.735,16.41,-30.085,20.708,-28.523,23.834,-61.343,21.88,0.391,25.397,-5.47,-8.596,7.033,-27.741,11.722,19.536,0.391
-11.722,-32.821,-5.861,21.099,0.781,-48.84,8.205,9.377,-14.457,22.662,-33.211,25.788,-48.059,32.43,-1.172,18.364,-1.172,-3.516,6.642,-27.35,20.708,22.271,-1.172
-37.9,-19.927,-0.781,-5.47,-27.741,-32.43,19.536,-24.615,22.662,17.192,-15.629,-17.973,-25.006,44.933,-5.079,-6.642,3.126,0.391,1.563,-20.708,19.536,23.053,-5.079
-10.549,-16.801,-12.112,-5.47,-7.424,-13.284,8.987,-34.774,58.608,0.391,-5.079,-16.02,-0.391,27.35,1.954,10.159,-3.907,-0.391,12.894,-3.126,-18.364,19.927,1.954
-5.861,-14.847,-23.443,-13.284,-0.781,-5.861,3.126,-54.701,92.21,-9.768,0.391,-14.457,26.96,9.768,8.205,22.662,-8.205,0,24.225,12.112,-38.291,10.549,8.205
-0.391,-10.159,-25.006,-8.596,12.112,-8.205,4.298,-53.919,85.958,-9.768,5.47,-24.615,26.569,5.47,5.861,18.364,-7.814,-0.781,25.788,16.801,-40.244,7.424,5.861
-1.954,-12.503,-19.145,5.47,10.549,-11.722,3.907,-31.258,54.701,-7.033,3.126,-21.099,-0.391,5.861,8.205,15.629,-5.079,-3.516,19.927,10.549,-41.026,9.768,8.205
-8.596,-20.317,-9.768,-1.172,0.391,-13.675,5.861,-33.211,25.788,-4.298,-2.344,-1.563,-14.457,-4.298,5.47,31.258,-3.907,-2.735,10.549,14.457,-34.774,7.033,5.47
-4.298,-18.364,1.563,1.954,-0.391,-4.689,13.675,-26.96,19.927,1.172,-1.563,3.907,-8.205,-13.284,2.344,43.761,-2.344,4.689,-0.781,19.145,-33.993,2.344,2.344
-27.741,-12.112,7.033,0.391,-34.383,3.516,16.02,-18.755,12.894,0,-0.781,-11.331,-21.88,-9.377,5.861,26.569,-7.814,6.642,-6.252,4.689,-36.337,4.298,5.861
-15.238,-13.675,1.954,4.298,-23.834,-0.391,13.675,-11.722,23.053,-3.907,-4.689,-9.768,-15.238,-13.284,14.457,18.364,-12.894,7.424,-1.172,-2.735,-35.165,0,14.457
3.907,-12.112,-6.642,5.861,-3.907,-4.298,17.192,-17.582,34.383,-1.563,-1.954,0.391,10.159,-26.178,21.099,25.397,-14.457,16.02,7.424,4.298,-37.509,-10.159,21.099
7.033,-5.47,-4.298,3.126,1.954,-8.596,22.662,-16.02,39.463,-2.344,7.033,-0.391,22.662,-28.132,17.973,31.648,-13.675,20.708,5.079,3.907,-46.886,-8.596,17.973
5.079,-20.708,-4.689,3.516,0.391,-7.424,6.252,-15.238,30.085,-8.596,6.252,7.424,6.642,-20.317,15.629,33.993,-17.582,15.629,5.47,10.94,-53.529,-1.954,15.629
7.033,-25.397,-11.331,3.516,-3.516,-10.549,4.298,-16.02,25.788,-12.112,2.344,14.457,-5.47,-9.768,12.112,33.993,-19.927,16.02,12.112,6.642,-46.496,3.907,12.112
15.238,-25.788,-9.768,10.549,4.689,-16.801,10.94,-8.596,22.662,-2.735,0,15.238,-0.781,0.781,3.126,32.43,-19.145,17.192,10.549,-0.391,-26.178,7.814,3.126
5.079,-40.635,-15.629,31.648,-4.689,-35.165,9.768,9.768,8.596,1.172,-14.847,44.542,-11.331,14.847,6.252,30.867,-19.927,8.205,16.41,-13.284,5.47,19.536,6.252
-9.377,-35.946,-3.516,19.536,-17.192,-43.761,23.443,7.814,4.298,7.424,-16.41,38.291,-16.801,29.695,7.033,13.284,-14.066,9.768,4.298,-31.648,35.556,23.834,7.033
-23.053,-19.145,16.41,14.847,-28.523,-30.867,37.118,10.94,0.391,14.847,-4.298,25.397,-9.768,24.225,17.192,5.079,-4.689,20.317,-15.629,-30.867,33.211,21.49,17.192
-0.781,-16.02,18.755,19.145,-5.47,-19.536,27.35,18.364,15.238,0,4.689,30.476,2.344,0.391,20.708,27.741,-11.331,19.927,-17.973,-9.768,-5.079,15.238,20.708
0.781,-8.987,11.722,10.159,-2.344,-12.112,17.973,10.94,34.774,-17.192,5.47,34.383,9.768,-12.894,19.536,41.026,-17.192,13.675,-10.94,-1.172,-20.708,7.033,19.536
33.993,-4.298,5.861,10.159,26.96,-4.689,13.284,10.159,40.635,-23.443,3.126,43.761,17.973,-31.258,17.192,60.171,-22.662,9.768,-5.079,7.424,-33.602,-1.172,17.192
48.059,-2.344,-4.298,28.132,55.873,-17.192,4.689,26.178,53.919,-26.96,-2.735,38.291,24.615,-28.913,14.066,52.747,-30.085,1.172,5.079,6.642,-33.993,-1.563,14.066
28.913,1.172,-11.331,8.596,42.198,-23.834,-1.563,11.331,40.635,-30.085,-11.722,22.662,4.298,-17.582,2.735,32.039,-32.821,-7.424,12.112,0,-19.536,-1.563,2.735
12.112,0.781,21.49,4.689,24.225,-16.801,6.252,26.569,29.695,-22.662,-8.205,35.556,6.252,-22.662,0.391,50.012,-28.132,-3.126,-20.708,-5.079,-14.457,0.391,0.391
-1.172,-5.47,26.178,8.205,9.768,-16.801,3.907,30.476,19.145,-17.973,-3.907,42.198,11.331,-29.304,0.781,57.436,-28.913,-1.954,-25.397,2.344,-16.41,-1.563,0.781
-23.834,-6.252,20.317,1.954,-16.02,-21.099,0.391,29.304,3.126,-20.317,-7.033,28.913,-10.549,-23.443,4.298,34.774,-32.039,-7.424,-19.536,-8.987,-8.987,-4.689,4.298
-12.894,0.391,15.629,-1.563,3.516,-31.648,1.954,27.741,0.391,-21.099,-8.596,16.02,-17.973,-17.582,1.954,19.536,-29.695,-7.814,-14.847,-24.615,-3.126,-1.563,1.954
18.364,2.344,7.033,-6.252,41.026,-35.165,1.954,14.847,15.629,-23.053,-2.344,9.377,4.298,-22.271,-3.126,21.099,-29.695,-5.079,-6.252,-8.987,-14.066,-3.907,-3.126
41.026,0.391,12.112,-2.735,69.548,-38.681,0.391,20.708,43.761,-32.039,-3.516,12.894,29.695,-24.225,-13.284,28.913,-35.556,-9.377,-11.331,1.172,-16.41,-5.47,-13.284
57.045,4.689,4.298,-1.172,84.005,-43.761,-3.907,30.476,50.012,-40.635,-15.629,18.755,30.476,-12.503,-26.178,21.099,-35.946,-16.41,-3.516,-11.722,-4.689,3.516,-26.178
39.853,-5.861,14.847,-7.814,56.264,-40.635,-3.126,29.695,43.37,-40.244,-21.49,23.053,29.304,-1.172,-31.258,8.596,-35.556,-17.973,-14.066,-10.159,9.768,11.722,-31.258
13.284,-14.066,29.304,12.503,21.49,-52.357,7.424,65.25,23.053,-32.821,-31.258,45.714,17.973,4.298,-24.615,8.205,-37.509,-14.066,-28.523,-20.708,36.728,9.768,-24.615
-8.205,-7.814,20.317,14.066,-3.907,-58.608,11.722,69.548,-3.907,-25.006,-37.118,38.681,-14.457,15.238,-12.112,-17.192,-28.913,-10.549,-19.536,-39.463,51.184,6.252,-12.112
-26.178,1.954,24.225,-20.317,-31.648,-40.635,20.708,31.648,-17.582,-21.88,-14.066,8.987,-25.788,19.145,-3.516,-35.165,-21.88,-1.172,-23.443,-31.258,36.337,5.47,-3.516
-12.503,0.391,28.523,-7.424,-23.053,-20.708,14.066,37.9,-4.689,-26.178,1.954,14.847,-14.066,6.642,7.033,-14.457,-27.35,3.907,-27.741,-11.722,4.689,-1.954,7.033
-14.457,0.391,9.768,-11.722,-23.834,-13.675,3.516,18.364,2.344,-34.774,8.596,0.391,-10.94,3.126,3.126,-18.364,-31.648,0.781,-8.987,0,-10.159,-7.814,3.126
-6.642,-3.126,7.814,-19.927,-18.364,-8.987,1.563,3.907,12.503,-42.979,14.066,7.424,2.735,-3.516,0,-7.033,-35.556,0,-7.033,7.424,-14.457,-9.768,0
1.954,-10.549,25.006,-16.801,-1.563,-10.159,-0.781,12.503,21.88,-42.979,10.94,31.258,21.099,-8.987,-9.377,19.927,-36.728,0.391,-24.225,13.675,-11.331,-10.94,-9.377
-2.735,-7.424,21.88,-12.503,-6.252,-14.066,0.781,19.145,9.377,-37.9,6.642,13.675,5.47,-4.298,-9.377,0.781,-33.993,-0.391,-21.099,10.159,-9.768,-14.066,-9.377
20.708,-6.642,16.801,-19.536,19.536,-25.006,4.689,12.503,-5.861,-33.211,8.596,-2.735,-12.503,2.735,-11.331,-11.331,-28.132,0.391,-16.02,3.516,-12.894,-12.112,-11.331
43.37,-7.424,28.913,-10.159,49.231,-20.317,5.47,19.536,-15.629,-23.443,11.722,17.582,-12.112,-0.781,-11.722,16.02,-21.49,1.563,-28.132,14.457,-19.145,-11.331,-11.722
33.602,-8.596,10.549,-3.907,36.337,-19.145,3.126,11.331,-4.298,-18.364,10.549,23.053,2.735,-1.172,-14.457,23.443,-21.49,0.391,-9.768,19.145,-24.615,-9.377,-14.457
13.284,1.172,2.735,-16.02,19.927,-20.708,1.563,0.391,-12.503,-15.629,14.457,2.344,-12.112,11.722,-10.94,1.172,-20.708,0.391,-1.954,1.954,-26.178,-0.781,-10.94
1.954,14.066,15.629,-32.821,8.205,-5.861,1.563,-4.689,0.391,-17.973,17.582,-3.907,-9.768,11.722,-3.126,-2.344,-18.364,5.47,-14.847,-6.252,-38.291,0.781,-3.126
-15.629,17.192,-0.781,-28.132,-23.053,4.689,-1.563,-6.642,11.722,-21.88,15.629,-2.735,2.344,4.298,-7.814,3.907,-21.099,5.079,1.563,0,-53.138,-1.954,-7.814
-13.675,16.801,4.298,-29.304,-25.397,0.391,3.126,0,-5.079,-19.927,10.94,0.391,-10.549,3.907,-12.503,5.47,-19.927,1.954,-3.516,-10.94,-50.012,2.735,-12.503
7.033,16.801,11.331,-18.364,-3.126,0.781,5.47,13.675,-7.033,-19.927,0.391,8.987,-21.49,12.894,-4.298,-3.907,-14.457,0,-10.549,-25.788,-33.602,7.814,-4.298
11.722,9.377,0.391,4.298,3.516,-19.536,8.205,34.774,2.735,-19.927,-22.662,30.085,-18.755,35.556,-12.894,-13.675,-16.801,-7.814,0.391,-54.701,10.549,17.582,-12.894
12.503,5.079,4.689,-6.642,4.689,-26.96,17.582,20.708,4.298,-16.801,-20.317,16.41,-11.331,42.979,-15.238,-31.648,-13.284,0,-3.907,-54.701,23.443,21.88,-15.238
-10.94,12.894,23.834,-19.927,-16.801,-10.549,22.271,12.112,-2.735,-10.549,-7.814,-0.781,-16.41,46.496,-11.331,-41.807,-8.596,12.112,-23.053,-50.012,18.755,20.708,-11.331
20.317,6.252,6.252,-23.443,11.722,-3.907,2.735,-0.391,-0.391,-18.364,-1.563,7.814,-3.126,25.006,-17.192,-16.801,-21.49,12.112,-5.47,-21.49,-19.536,11.331,-17.192
32.821,3.126,2.344,-31.648,28.913,-4.689,-3.907,-10.94,-10.549,-14.457,2.344,-2.735,-4.298,17.192,-21.49,-16.801,-26.569,10.159,-1.563,-2.344,-37.9,6.252,-21.49
23.443,4.298,-1.954,-33.993,23.834,-8.205,-12.112,-10.94,-31.648,-13.284,-0.391,-14.457,-25.397,15.629,-25.397,-24.615,-27.741,2.344,2.735,1.172,-46.105,3.126,-25.397
11.331,-1.954,-21.88,-35.165,12.503,-17.582,-25.397,-16.02,-30.476,-19.145,-8.987,1.563,-23.053,7.033,-25.397,-15.629,-33.211,-11.331,22.662,5.861,-50.012,0,-25.397
-3.907,-2.735,-26.569,-44.933,-10.159,-18.364,-23.834,-24.615,-12.894,-22.271,-13.675,12.503,-5.079,0.391,-19.927,-11.331,-33.602,-18.755,27.35,5.861,-43.37,-4.689,-19.927
-34.774,6.642,-7.814,-49.621,-45.324,-10.159,-19.927,-9.377,-8.987,-27.741,-8.596,-4.298,-14.457,7.033,-10.549,-32.43,-34.383,-19.536,8.596,-6.252,-38.681,-4.298,-10.549
-52.747,15.238,-3.126,-34.774,-60.952,-3.516,-24.615,14.066,-3.516,-38.291,-7.814,0.391,-21.099,6.642,-1.172,-34.383,-36.337,-18.755,3.907,-13.284,-35.946,-8.205,-1.172
-7.033,17.973,-5.47,-39.463,-5.47,-14.066,-26.178,12.112,6.642,-42.979,-10.159,19.145,-1.172,-5.47,-4.689,-14.457,-39.072,-17.973,6.252,-9.768,-35.946,-12.503,-4.689
23.443,17.973,0,-44.151,35.556,-22.271,-23.834,8.987,-4.298,-41.026,-7.814,18.364,-1.172,-12.503,-9.768,-10.94,-40.635,-14.847,0.781,-3.126,-30.085,-17.582,-9.768
13.284,23.053,-15.629,-52.747,33.602,-26.178,-32.821,-5.47,-17.973,-49.231,-6.252,-0.781,-23.834,-8.205,-13.675,-27.741,-48.84,-19.145,16.41,-7.033,-36.337,-10.159,-13.675
17.582,18.755,-33.993,-61.734,26.96,-25.397,-38.291,-20.708,-20.317,-53.529,-12.503,-3.907,-23.443,-10.159,-27.741,-29.304,-56.264,-25.006,34.774,-7.424,-40.635,-4.689,-27.741
0.781,17.192,-40.635,-52.747,-0.781,-20.708,-37.9,-15.238,-20.317,-52.747,-15.238,3.126,-19.145,-11.331,-23.834,-30.476,-56.654,-26.569,41.416,-15.629,-31.648,-2.735,-23.834
-32.821,10.94,-28.913,-30.867,-33.211,-21.099,-34.383,6.642,-10.94,-54.31,-19.145,5.079,-23.443,0.391,-22.271,-34.383,-49.621,-28.523,29.695,-25.788,-14.457,5.079,-22.271
-43.761,8.205,-33.993,-15.629,-41.807,-38.291,-36.728,31.258,-17.582,-55.873,-36.728,31.648,-36.337,14.457,-17.582,-39.072,-44.933,-36.728,34.774,-60.562,18.364,15.238,-17.582
0,-2.344,-22.662,-20.317,7.033,-47.668,-30.476,25.397,-20.317,-46.886,-37.509,32.039,-33.602,19.536,-16.02,-41.807,-37.118,-33.602,23.443,-55.482,32.43,10.94,-16.02
19.145,-3.126,-3.126,-44.933,37.509,-46.105,-17.582,-4.689,-14.847,-41.807,-14.847,0.391,-26.569,17.582,-7.814,-53.919,-35.946,-21.49,3.907,-36.337,25.006,3.907,-7.814
29.695,-3.516,-3.907,-35.556,40.244,-29.304,-23.834,0.391,-4.298,-49.231,-1.954,12.894,-13.284,-5.861,-5.079,-16.801,-48.449,-12.894,4.689,-14.066,-16.801,-3.907,-5.079
15.629,-9.377,-3.126,-37.9,14.847,-16.801,-23.053,-8.596,3.126,-50.794,5.079,18.755,1.172,-17.192,-6.642,0,-55.092,-4.298,3.907,2.344,-27.741,-6.642,-6.642
0.391,-6.642,-2.344,-37.9,-6.252,-8.205,-21.099,-10.94,17.192,-53.138,8.987,4.298,8.987,-16.02,-6.252,-7.814,-58.608,1.172,3.126,5.47,-31.258,-3.907,-6.252
-14.066,0.781,-5.47,-23.053,-19.145,-6.252,-20.708,5.079,20.708,-53.919,5.47,1.172,3.126,-11.722,0,-16.801,-59.389,2.735,6.252,-1.954,-25.788,-3.516,0
12.503,2.344,2.735,-25.006,10.549,-10.549,-14.066,7.814,2.735,-48.059,0.391,19.536,-5.079,-8.987,-4.298,-5.47,-55.873,4.298,-1.954,-2.735,-14.457,1.172,-4.298
38.681,5.47,11.331,-23.834,39.853,-7.814,-5.47,5.47,-8.205,-37.118,6.252,24.225,1.172,-12.894,-2.735,0.391,-48.449,8.987,-10.549,5.079,-10.94,-2.344,-2.735
38.291,9.377,6.642,-20.317,40.244,-3.516,-5.079,4.298,-24.225,-27.741,10.94,12.112,-12.112,-7.033,3.516,-12.112,-44.542,9.768,-5.861,1.563,-14.457,-5.47,3.516
12.112,14.066,3.516,-20.317,12.894,0.781,-6.642,1.563,-41.026,-16.02,11.331,14.457,-25.788,5.47,9.377,-19.927,-37.509,12.894,-2.735,-8.596,-9.768,0,9.377
-1.954,10.159,3.126,-20.317,-10.94,10.94,0.781,-9.768,-41.026,-0.781,18.364,20.317,-7.424,6.642,6.252,-7.033,-25.006,23.053,-2.344,1.954,-7.814,-1.563,6.252
-7.424,14.847,5.47,-35.165,-20.708,23.443,2.344,-27.741,-31.258,1.563,28.523,8.987,2.735,0.391,7.033,-0.781,-17.582,29.304,-4.689,10.549,-19.536,-10.549,7.033
-1.954,19.145,20.317,-23.053,-14.847,30.867,0,-1.954,-34.383,-2.735,30.867,16.801,-12.503,-1.172,22.662,1.954,-16.02,28.132,-19.536,-2.344,-25.397,-5.861,22.662
6.252,15.238,16.801,-12.503,-9.377,26.96,-0.781,10.159,-30.476,-9.377,23.834,26.569,-15.629,-4.298,20.317,9.768,-17.192,24.615,-16.02,-7.033,-24.615,-3.907,20.317
-0.781,9.768,22.271,-10.159,-19.927,19.927,0.391,20.317,-13.284,-17.192,15.238,14.847,-6.642,-8.987,10.94,3.516,-16.41,17.973,-21.49,-18.755,-12.894,-5.861,10.94
-25.788,-3.126,16.02,20.317,-39.463,-2.735,-2.735,53.138,-13.284,-19.536,-5.47,39.853,-13.284,-0.781,15.629,-0.781,-19.145,6.252,-15.238,-36.337,17.192,2.344,15.629
-46.496,-4.298,18.755,2.344,-55.873,-13.675,3.907,36.337,-12.503,-11.331,-13.284,28.132,-19.145,19.927,12.112,-22.662,-14.457,1.954,-17.973,-50.794,40.244,10.159,12.112
-36.337,4.298,27.741,-23.834,-42.589,-3.516,12.503,5.47,-16.02,-3.907,-0.391,-7.814,-19.145,27.741,4.689,-42.979,-5.47,7.033,-26.96,-41.807,38.291,7.424,4.689
-15.238,9.768,21.099,-17.192,-21.099,15.629,3.126,0.781,-17.582,-6.252,14.847,-4.689,-18.755,14.457,17.192,-27.35,-7.814,10.159,-20.317,-25.788,3.126,4.298,17.192
-4.689,18.755,17.973,-33.602,-5.47,28.523,-2.344,-20.317,-7.814,-4.689,22.662,-0.391,-10.159,5.079,31.648,-17.192,-6.252,9.768,-17.192,-20.708,-18.755,4.689,31.648
27.741,21.099,20.708,-36.728,25.788,37.118,-3.126,-25.397,0.391,-9.768,25.006,5.861,-0.781,-13.284,37.9,-2.735,-5.47,12.503,-19.927,-15.238,-30.867,-1.172,37.9
22.662,33.602,15.629,-23.443,17.582,39.463,-1.954,-6.252,-3.516,-12.503,16.801,-1.172,-12.112,-13.284,33.211,-8.596,-5.47,10.549,-14.847,-26.178,-33.993,0.391,33.211
20.317,41.416,18.364,-35.165,22.271,35.946,-1.954,-10.549,-18.364,-8.596,5.47,-23.053,-35.946,-1.954,30.085,-37.118,-3.516,6.642,-17.582,-40.635,-22.271,5.079,30.085
13.284,44.933,16.801,-53.529,11.331,33.211,3.516,-26.178,-28.132,-7.033,0.781,-26.178,-37.9,2.344,9.768,-35.556,-0.781,6.252,-16.02,-35.556,-21.88,8.205,9.768
14.457,47.277,8.987,-49.231,11.722,34.774,3.126,-28.523,-21.099,-1.954,0,-23.053,-17.192,1.954,-0.781,-30.085,0.781,5.47,-8.205,-26.569,-22.271,7.814,-0.781
0.391,44.542,2.735,-58.608,-2.344,32.821,-3.907,-35.165,-6.642,1.172,-1.954,-37.509,-10.159,13.675,4.689,-54.701,1.563,0.781,-1.954,-33.211,-17.192,8.987,4.689
-5.47,48.84,16.41,-64.078,-7.424,32.43,-0.781,-26.569,-3.907,7.814,3.516,-41.416,-10.94,23.053,26.96,-73.455,8.596,5.861,-15.629,-43.37,-16.02,12.503,26.96
21.099,48.84,11.722,-62.125,12.894,42.198,-1.563,-32.821,5.079,14.066,12.503,-41.026,12.112,13.675,35.165,-70.72,14.847,12.894,-10.94,-24.225,-25.006,6.252,35.165
12.894,52.747,16.801,-78.144,-4.689,53.919,-6.642,-36.337,5.47,16.02,14.457,-38.681,18.364,13.675,30.085,-64.86,16.801,11.722,-16.02,-21.88,-32.821,7.424,30.085
24.225,53.529,10.94,-83.614,1.563,48.84,-14.457,-28.913,-8.987,12.503,2.344,-35.165,-5.47,29.695,22.271,-75.8,17.973,1.172,-10.159,-36.337,-30.085,23.443,22.271
14.066,45.714,8.596,-85.958,-6.252,35.556,-17.973,-26.569,-16.801,17.192,-5.47,-29.695,-5.47,39.853,22.662,-92.601,16.801,-12.112,-7.814,-44.542,-7.814,34.383,22.662
23.053,27.741,0.391,-70.33,7.424,5.47,-23.053,-6.252,-18.755,14.066,-30.867,-13.284,-4.298,46.496,-8.596,-81.661,8.596,-26.569,0.391,-50.012,20.317,34.383,-8.596
28.913,22.662,7.033,-63.297,25.788,-14.847,-20.317,7.424,-22.662,11.331,-40.635,-26.569,-22.662,65.25,-11.331,-110.183,5.47,-34.383,-6.252,-64.469,46.105,43.37,-11.331
27.741,27.741,25.397,-80.879,33.602,-7.033,-12.112,-11.722,-10.159,11.722,-26.569,-47.277,-10.549,63.297,-0.391,-125.031,5.47,-29.695,-24.615,-55.092,47.277,38.291,-0.391
27.741,22.662,11.722,-72.674,35.946,-0.391,-20.708,-23.443,-2.344,0.391,-19.145,-43.37,-0.781,39.072,-3.907,-100.806,-6.252,-22.271,-10.94,-23.053,17.582,22.662,-3.907
9.377,18.364,5.861,-71.502,11.331,6.642,-22.662,-32.039,2.735,-11.331,-12.503,-51.184,-1.563,27.35,1.954,-101.978,-13.284,-19.927,-5.079,-6.252,-2.735,15.238,1.954
-32.43,12.112,19.927,-64.078,-29.304,13.284,-19.145,-26.96,10.159,-12.503,-5.079,-26.178,9.377,16.41,15.629,-76.972,-14.847,-16.801,-19.145,0.391,-2.344,10.94,15.629
-30.476,0.391,13.675,-43.37,-30.085,9.768,-24.225,-14.066,4.298,-17.973,-7.814,-0.781,11.331,4.689,7.814,-47.668,-17.973,-19.927,-12.894,8.987,-1.172,8.596,7.814
-21.49,-9.377,9.768,-38.291,-25.006,5.861,-26.96,-12.112,-12.503,-27.741,-13.675,-24.225,-16.02,12.112,-7.033,-67.985,-20.317,-28.523,-8.987,6.252,10.549,10.94,-7.033
-23.443,-0.391,23.834,-42.198,-20.317,12.894,-24.615,-8.596,-33.211,-26.178,-12.503,-41.416,-40.635,19.927,-8.987,-84.396,-16.02,-28.913,-23.053,-7.814,30.476,11.331,-8.987
-27.741,-4.298,21.49,-38.291,-28.132,13.284,-24.615,-8.987,-36.728,-29.304,-14.066,-23.443,-28.913,0,-10.549,-64.86,-16.801,-25.397,-20.708,3.516,24.225,4.298,-10.549
-23.834,-7.814,7.033,-33.993,-27.35,7.424,-24.615,-12.894,-46.105,-35.556,-18.364,-13.284,-28.523,-13.675,-19.536,-53.138,-23.053,-23.443,-6.252,12.503,20.708,-6.252,-19.536
-28.523,0.391,-0.391,-33.993,-22.271,-0.781,-22.662,-16.41,-33.602,-38.291,-13.284,-21.88,-22.271,-4.298,-7.814,-73.065,-29.304,-19.536,1.172,2.344,21.49,-5.079,-7.814
